-- Insert DoctorSchedules Data
INSERT INTO DoctorSchedules (ScheduleID, Date, DoctorID, IsAvailable) VALUES ('415a74d5-c5da-4a1e-bf53-1504977541bd', '2025-09-13', 'b1f5a110-0001-4e23-bc11-aaa111111111', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('3d9138b7-b735-4042-a1a8-cd85d7f58195', '14:00:00', '14:30:00', '11e6017a-5b56-43de-aabf-153e5e9d57bd', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('dbbb8640-7a32-4cde-af65-6618be4729aa', '14:30:00', '15:00:00', '11e6017a-5b56-43de-aabf-153e5e9d57bd', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('a34b503b-dee8-4630-96e6-4476be7c9422', '15:00:00', '15:30:00', '11e6017a-5b56-43de-aabf-153e5e9d57bd', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('e85c02e3-37fa-496c-972f-ea952842d950', '15:30:00', '16:00:00', '11e6017a-5b56-43de-aabf-153e5e9d57bd', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('20e3dd45-14ae-41aa-a452-f50ad09eb084', '16:00:00', '16:30:00', '11e6017a-5b56-43de-aabf-153e5e9d57bd', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('d2266919-700f-4ec7-bca5-2ccb5c89a241', '16:30:00', '17:00:00', '11e6017a-5b56-43de-aabf-153e5e9d57bd', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('8399810d-9428-4a5d-b129-c134c59fe7d0', '09:00:00', '09:30:00', 'd05dfb8d-0bd7-416b-b0be-61d7616799d0', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('5d4ef6d3-7371-4642-8657-074359fe86ee', '09:30:00', '10:00:00', 'd05dfb8d-0bd7-416b-b0be-61d7616799d0', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('6a4d3aa4-4a35-47c9-8230-aaada149fa77', '10:00:00', '10:30:00', 'd05dfb8d-0bd7-416b-b0be-61d7616799d0', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('5b1cf0f5-848c-4d10-a691-587eb0c68f32', '10:30:00', '11:00:00', 'd05dfb8d-0bd7-416b-b0be-61d7616799d0', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('3403082f-b718-4d0b-834a-5350e8da6847', '11:00:00', '11:30:00', 'd05dfb8d-0bd7-416b-b0be-61d7616799d0', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('5aac557a-4dc1-4784-bb10-9cfa2afcf3d3', '11:30:00', '12:00:00', 'd05dfb8d-0bd7-416b-b0be-61d7616799d0', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('8626c8d3-cdd0-4af1-9345-986eebb46ad7', '12:00:00', '12:30:00', 'd05dfb8d-0bd7-416b-b0be-61d7616799d0', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('30ac3344-e1f0-4bc0-aecc-037b56ae6d5d', '12:30:00', '13:00:00', 'd05dfb8d-0bd7-416b-b0be-61d7616799d0', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('0dc48259-a2be-4d4a-b459-9b8ec7c0f1ae', '13:00:00', '13:30:00', 'd05dfb8d-0bd7-416b-b0be-61d7616799d0', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('cf4abcd2-63b4-4f4b-bde0-fdd73d6ca6f3', '13:30:00', '14:00:00', 'd05dfb8d-0bd7-416b-b0be-61d7616799d0', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('3fbf71da-c6e4-47dc-9c3d-2e29311bf5c9', '14:00:00', '14:30:00', 'd05dfb8d-0bd7-416b-b0be-61d7616799d0', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('90dc1912-4604-48b0-a9a7-1630cb76610d', '14:30:00', '15:00:00', 'd05dfb8d-0bd7-416b-b0be-61d7616799d0', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('74af5cac-8041-4f7d-b369-d9435fc1cc26', '15:00:00', '15:30:00', 'd05dfb8d-0bd7-416b-b0be-61d7616799d0', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('8c43b36d-b049-437d-a6b2-6e12cc7640bb', '15:30:00', '16:00:00', 'd05dfb8d-0bd7-416b-b0be-61d7616799d0', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('b8575e60-d068-4c72-a0ad-97c73cbaf859', '16:00:00', '16:30:00', 'd05dfb8d-0bd7-416b-b0be-61d7616799d0', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('ab9e804b-dcc1-4044-a087-6f9b5c426983', '16:30:00', '17:00:00', 'd05dfb8d-0bd7-416b-b0be-61d7616799d0', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('878fe0ca-7be7-499f-a5a7-69fc33dc7373', '09:00:00', '09:30:00', '38ebabd4-d0ae-45cb-ba58-8ca3e589c2f8', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('c63d8d96-b537-4f46-86a1-fc8362cf9e91', '09:30:00', '10:00:00', '38ebabd4-d0ae-45cb-ba58-8ca3e589c2f8', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('fa5f5de4-72ca-416e-b8d1-675c6b498313', '10:00:00', '10:30:00', '38ebabd4-d0ae-45cb-ba58-8ca3e589c2f8', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('515c4055-5e41-4c97-8f0d-a483d3569d1b', '10:30:00', '11:00:00', '38ebabd4-d0ae-45cb-ba58-8ca3e589c2f8', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('527d0bb3-4ca5-4c3b-aa85-2b82dc079dad', '11:00:00', '11:30:00', '38ebabd4-d0ae-45cb-ba58-8ca3e589c2f8', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('965859c6-a197-4232-b7e4-f717d42efcf2', '11:30:00', '12:00:00', '38ebabd4-d0ae-45cb-ba58-8ca3e589c2f8', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('1aeb0ac1-4f45-418b-8d37-54d29ffd1581', '12:00:00', '12:30:00', '38ebabd4-d0ae-45cb-ba58-8ca3e589c2f8', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('c23b6f1c-3203-4ceb-bde5-356da266dd08', '12:30:00', '13:00:00', '38ebabd4-d0ae-45cb-ba58-8ca3e589c2f8', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('74932c8e-ab56-418f-9811-50511476f19c', '13:00:00', '13:30:00', '38ebabd4-d0ae-45cb-ba58-8ca3e589c2f8', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('626df457-4b7c-45a4-9cdf-6648d8c0e3c0', '13:30:00', '14:00:00', '38ebabd4-d0ae-45cb-ba58-8ca3e589c2f8', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('351847bd-a1a2-45a4-b56d-19948847ce64', '14:00:00', '14:30:00', '38ebabd4-d0ae-45cb-ba58-8ca3e589c2f8', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('95cad227-9aed-4c73-8984-238f3e498fe7', '14:30:00', '15:00:00', '38ebabd4-d0ae-45cb-ba58-8ca3e589c2f8', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('8734e679-368c-46c8-b677-1be4ddd20f59', '15:00:00', '15:30:00', '38ebabd4-d0ae-45cb-ba58-8ca3e589c2f8', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('91b77407-6c5e-4892-8cc7-0266f93198a2', '15:30:00', '16:00:00', '38ebabd4-d0ae-45cb-ba58-8ca3e589c2f8', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('bce820fc-ff1f-4535-be87-45fbed16df96', '16:00:00', '16:30:00', '38ebabd4-d0ae-45cb-ba58-8ca3e589c2f8', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('8fe411f0-25d4-4bc4-8660-6beb561e82f2', '16:30:00', '17:00:00', '38ebabd4-d0ae-45cb-ba58-8ca3e589c2f8', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('29e30819-7fc9-4301-aa36-e2685848a284', '09:00:00', '09:30:00', '17cb0a5c-f597-4a37-bff9-58e365a7c53c', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('ace6c8d1-a2d9-4394-8f8c-f7c7e76059eb', '09:30:00', '10:00:00', '17cb0a5c-f597-4a37-bff9-58e365a7c53c', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('55b3fce1-9dbe-4c30-ae8d-e7eaee4477fa', '10:00:00', '10:30:00', '17cb0a5c-f597-4a37-bff9-58e365a7c53c', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('62923f3b-e691-43cf-8608-a46318fa1b6b', '10:30:00', '11:00:00', '17cb0a5c-f597-4a37-bff9-58e365a7c53c', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('7745dbae-dc5f-4236-b92a-7d118eede658', '11:00:00', '11:30:00', '17cb0a5c-f597-4a37-bff9-58e365a7c53c', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('66632075-b829-4d51-8ba2-63dfb2ed4558', '11:30:00', '12:00:00', '17cb0a5c-f597-4a37-bff9-58e365a7c53c', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('7da814e2-e466-4f47-a789-b161ec6591d3', '12:00:00', '12:30:00', '17cb0a5c-f597-4a37-bff9-58e365a7c53c', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('676d7697-ff79-4237-99cb-ef870b76fc4a', '12:30:00', '13:00:00', '17cb0a5c-f597-4a37-bff9-58e365a7c53c', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('4fc5d69d-b3c8-4f0d-8a76-9c227462bab3', '13:00:00', '13:30:00', '17cb0a5c-f597-4a37-bff9-58e365a7c53c', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('23014f1f-167e-4065-8e13-bb4fa3aed739', '13:30:00', '14:00:00', '17cb0a5c-f597-4a37-bff9-58e365a7c53c', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('ec985278-deae-43c8-82df-b3b68469c49e', '14:00:00', '14:30:00', '17cb0a5c-f597-4a37-bff9-58e365a7c53c', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('2c847621-14c2-4c2a-b76d-b6c346328d15', '14:30:00', '15:00:00', '17cb0a5c-f597-4a37-bff9-58e365a7c53c', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('feb0234b-25d0-45a5-b8ae-19f4c9727318', '15:00:00', '15:30:00', '17cb0a5c-f597-4a37-bff9-58e365a7c53c', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('cd8deff0-df13-49f6-a9da-651c99e910af', '15:30:00', '16:00:00', '17cb0a5c-f597-4a37-bff9-58e365a7c53c', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('254f1c47-46dd-46fb-92e1-b1a41e367453', '16:00:00', '16:30:00', '17cb0a5c-f597-4a37-bff9-58e365a7c53c', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('67e3c60e-9ba2-4677-a784-b07b2bf78546', '16:30:00', '17:00:00', '17cb0a5c-f597-4a37-bff9-58e365a7c53c', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('fc56e08c-1ed0-42d5-8644-a9cedf898d99', '09:00:00', '09:30:00', 'd675b182-b402-4dea-ada3-2fbfce139970', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('914ca729-b475-489f-93a2-a1b471a9c1d3', '09:30:00', '10:00:00', 'd675b182-b402-4dea-ada3-2fbfce139970', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('6b471719-8c1c-4785-9ad9-e2394666f537', '10:00:00', '10:30:00', 'd675b182-b402-4dea-ada3-2fbfce139970', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('768c8d20-20c1-4805-9475-3bc9860994c9', '10:30:00', '11:00:00', 'd675b182-b402-4dea-ada3-2fbfce139970', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('3f4d0d20-de8c-461c-b532-edc10d393869', '11:00:00', '11:30:00', 'd675b182-b402-4dea-ada3-2fbfce139970', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('7b943c9a-a67d-4e54-aa8b-a993851ba9d0', '11:30:00', '12:00:00', 'd675b182-b402-4dea-ada3-2fbfce139970', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('782f7d51-ba39-40b0-b023-90266d1b751b', '12:00:00', '12:30:00', 'd675b182-b402-4dea-ada3-2fbfce139970', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('f3364d35-9736-4f25-97b2-46757c87f98d', '12:30:00', '13:00:00', 'd675b182-b402-4dea-ada3-2fbfce139970', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('fba4cb08-ff8f-42df-922f-ef8c43be738a', '13:00:00', '13:30:00', 'd675b182-b402-4dea-ada3-2fbfce139970', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('ccffebcf-d6ed-453e-89b4-9bfc0c214a89', '13:30:00', '14:00:00', 'd675b182-b402-4dea-ada3-2fbfce139970', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('b75ee47d-6039-4d82-a31e-cb411c6716ed', '14:00:00', '14:30:00', 'd675b182-b402-4dea-ada3-2fbfce139970', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('2ec06fda-6878-4435-98ee-3c9a62d4a5ca', '14:30:00', '15:00:00', 'd675b182-b402-4dea-ada3-2fbfce139970', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('b58659e1-ccce-4ff5-be79-ec735303a61d', '15:00:00', '15:30:00', 'd675b182-b402-4dea-ada3-2fbfce139970', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('c59b4447-7428-4a2c-b192-d49918a1c0da', '15:30:00', '16:00:00', 'd675b182-b402-4dea-ada3-2fbfce139970', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('0f4052b4-d611-4249-9d57-ae43fe51d16a', '16:00:00', '16:30:00', 'd675b182-b402-4dea-ada3-2fbfce139970', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('c3db3d3a-bfdf-43a9-9d6f-33a77673191f', '16:30:00', '17:00:00', 'd675b182-b402-4dea-ada3-2fbfce139970', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('5664da0b-3be0-4993-ac66-dabc6bc97b22', '09:00:00', '09:30:00', 'c28a8fd5-2921-4709-a89b-b873989312b5', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('ee9fde49-560c-44cd-a3da-2112465c1c7d', '09:30:00', '10:00:00', 'c28a8fd5-2921-4709-a89b-b873989312b5', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('1467e87f-c72c-4d14-ab0b-d208245ecb2f', '10:00:00', '10:30:00', 'c28a8fd5-2921-4709-a89b-b873989312b5', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('22db8cb7-193e-48cc-95c9-eaad537bb9f2', '10:30:00', '11:00:00', 'c28a8fd5-2921-4709-a89b-b873989312b5', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('ce385ebb-cc78-4273-b254-e78954c570a3', '11:00:00', '11:30:00', 'c28a8fd5-2921-4709-a89b-b873989312b5', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('34cf2495-0367-4322-bb76-8adee9d5f7c8', '11:30:00', '12:00:00', 'c28a8fd5-2921-4709-a89b-b873989312b5', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('2aad454a-e3aa-407b-9a18-2e97b3c42c90', '12:00:00', '12:30:00', 'c28a8fd5-2921-4709-a89b-b873989312b5', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('50b8c3db-6c08-4cdf-911b-4a8529960b85', '12:30:00', '13:00:00', 'c28a8fd5-2921-4709-a89b-b873989312b5', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('a84ad8e4-4122-421a-b271-4f37e762bb73', '13:00:00', '13:30:00', 'c28a8fd5-2921-4709-a89b-b873989312b5', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('50381f5c-cce1-44c2-a792-fa6d451accab', '13:30:00', '14:00:00', 'c28a8fd5-2921-4709-a89b-b873989312b5', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('31985175-ac3e-4a16-8ea2-9fa712adf75d', '14:00:00', '14:30:00', 'c28a8fd5-2921-4709-a89b-b873989312b5', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('96b0ff45-443e-4756-94b1-f389a23a5c2c', '14:30:00', '15:00:00', 'c28a8fd5-2921-4709-a89b-b873989312b5', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('85b29b76-c1aa-4e4c-b170-2b8e72823b9f', '15:00:00', '15:30:00', 'c28a8fd5-2921-4709-a89b-b873989312b5', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('4f73a966-f99b-41a4-a60f-699a0410aafd', '15:30:00', '16:00:00', 'c28a8fd5-2921-4709-a89b-b873989312b5', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('134fb44f-1bfc-4de5-ae61-cd1d10555591', '16:00:00', '16:30:00', 'c28a8fd5-2921-4709-a89b-b873989312b5', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('c9a83032-8346-4382-862c-5091e3e3482e', '16:30:00', '17:00:00', 'c28a8fd5-2921-4709-a89b-b873989312b5', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('b98872c2-ead8-4be0-9add-6af5ff24f395', '09:00:00', '09:30:00', 'b2be5c47-4330-4d5d-b4e8-36321ce897f5', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('1447ad41-f9d4-4c62-a8d8-eec6e9fd8f47', '09:30:00', '10:00:00', 'b2be5c47-4330-4d5d-b4e8-36321ce897f5', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('af376a09-75a5-4dcd-9130-18a46f815409', '10:00:00', '10:30:00', 'b2be5c47-4330-4d5d-b4e8-36321ce897f5', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('b56941b9-8061-4c30-96e4-0e8b81718486', '10:30:00', '11:00:00', 'b2be5c47-4330-4d5d-b4e8-36321ce897f5', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('9891566f-9cca-44af-a7b8-dc3dc740ec96', '11:00:00', '11:30:00', 'b2be5c47-4330-4d5d-b4e8-36321ce897f5', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('b7d76e46-85a0-4ef3-8274-b5d750b1b042', '11:30:00', '12:00:00', 'b2be5c47-4330-4d5d-b4e8-36321ce897f5', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('bca7b335-032b-403c-8713-35bbcdb6045b', '12:00:00', '12:30:00', 'b2be5c47-4330-4d5d-b4e8-36321ce897f5', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('fcc8fab5-7a99-4d54-b2bb-c853d3a5d705', '12:30:00', '13:00:00', 'b2be5c47-4330-4d5d-b4e8-36321ce897f5', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('50b84299-7691-45ba-a261-dcc95dac6d09', '13:00:00', '13:30:00', 'b2be5c47-4330-4d5d-b4e8-36321ce897f5', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('c6b7eefc-b79d-4a73-a5df-cfc02bc07e91', '13:30:00', '14:00:00', 'b2be5c47-4330-4d5d-b4e8-36321ce897f5', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('a6033cdf-ed36-4984-9eb8-2ca2f411899c', '14:00:00', '14:30:00', 'b2be5c47-4330-4d5d-b4e8-36321ce897f5', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('26c44fb5-51b3-4fd1-82fd-e5d48cc22ea2', '14:30:00', '15:00:00', 'b2be5c47-4330-4d5d-b4e8-36321ce897f5', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('bc82d295-9c73-4873-b027-6aac75a69eb8', '15:00:00', '15:30:00', 'b2be5c47-4330-4d5d-b4e8-36321ce897f5', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('46556d94-ad18-491e-84ab-97f8d1885712', '15:30:00', '16:00:00', 'b2be5c47-4330-4d5d-b4e8-36321ce897f5', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('d77c9049-3c40-4b92-a95b-ed65c2897686', '16:00:00', '16:30:00', 'b2be5c47-4330-4d5d-b4e8-36321ce897f5', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('7220eec6-ba7d-416e-b9ad-634e9574b750', '16:30:00', '17:00:00', 'b2be5c47-4330-4d5d-b4e8-36321ce897f5', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('bad0b334-72c9-448e-bcbb-22c04d679241', '09:00:00', '09:30:00', 'e719355f-b059-449e-bacd-f01e1dfa417a', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('1b321eda-5d7b-4304-9f40-62860b5580a8', '09:30:00', '10:00:00', 'e719355f-b059-449e-bacd-f01e1dfa417a', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('582080e0-e8f8-4064-b3d3-16d45ebd1865', '10:00:00', '10:30:00', 'e719355f-b059-449e-bacd-f01e1dfa417a', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('bae23b36-6032-4cc7-9384-e574eef1c95a', '10:30:00', '11:00:00', 'e719355f-b059-449e-bacd-f01e1dfa417a', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('134eec14-b15c-485c-a866-c5ffca21841e', '11:00:00', '11:30:00', 'e719355f-b059-449e-bacd-f01e1dfa417a', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('5d3025ca-6733-4c57-883c-c65b6c96f20c', '11:30:00', '12:00:00', 'e719355f-b059-449e-bacd-f01e1dfa417a', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('c7ffcc8f-0339-4f2e-8bdf-6ec3c2323f1e', '12:00:00', '12:30:00', 'e719355f-b059-449e-bacd-f01e1dfa417a', TRUE);
